"","x"
"7505",11.81891064
"7506",8.711370127
"7507",6.701870386
"7508",9.239652997
"7509",10.8486067
"7510",8.801781235
"7511",6.840482932
"7512",10.36087184
"7513",13.95795876
"7514",6.714585546
"7515",11.55919072
"7516",8.867518582
"7517",10.73520892
"7518",11.33487141
"7519",10.82348401
"7520",6.999734262
"7521",9.119502463
"7522",9.010500526
"7523",8.128696808
"7524",11.56231985
"7525",8.222406286
"7526",9.427848707
"7527",9.493919913
"7528",9.927104435
"7529",9.879866137
"7530",10.39159346
"7531",8.745071991
"7532",10.6120473
"7533",5.328974186
"7534",8.718613122
"7535",10.81341543
"7536",8.103017508
"7537",8.639649285
"7538",9.546846613
"7539",10.29235266
"7540",9.770829909
"7541",11.07182959
"7542",8.666109583
"7543",5.594086337
"7544",7.247990829
"7545",13.24782415
"7546",7.741889196
"7547",11.05604356
"7548",7.857653337
"7549",8.679737279
"7550",6.384653266
"7551",11.06752134
"7552",7.685679484
"7553",8.195993802
"7554",7.555297492
"7555",13.81522199
"7556",8.215470692
"7557",7.913628635
"7558",9.920181368
"7559",8.273534646
"7560",8.004742423
"7561",9.683579327
"7562",11.03203563
"7563",9.902959689
"7564",12.79438369
"7565",10.16816498
"7566",8.111091759
"7567",8.193126729
"7568",11.02571865
"7569",8.676142765
"7570",11.35558699
"7571",6.865629964
"7572",5.300713839
"7573",10.71299207
"7574",9.248876696
"7575",6.69443738
"7576",10.35681746
"7577",10.2532751
"7578",6.803652368
"7579",9.612513442
"7580",10.47519842
"7581",9.34934989
"7582",7.322926587
"7583",7.789667893
"7584",9.05808698
"7585",13.58112856
"7586",11.01502095
"7587",9.549090254
"7588",6.192226836
"7589",6.001445764
"7590",5.369654756
"7591",9.143760964
"7592",10.02395204
"7593",9.345100545
"7594",9.767818071
"7595",12.89982364
"7596",7.965166189
"7597",7.236299912
"7598",7.536305854
"7599",10.545085
"7600",9.123286914
"7601",11.39699519
"7602",5.230882543
"7603",8.489485714
"7604",12.60165097
"7605",8.147692199
"7606",6.466590709
"7607",8.327467824
"7608",7.145052095
"7609",7.995240753
"7610",11.17699927
"7611",8.514485347
"7612",10.54687524
"7613",12.75087929
"7614",5.350114115
"7615",11.40492218
"7616",8.950734471
"7617",8.38623721
"7618",9.477699974
"7619",11.21952494
"7620",9.302571257
"7621",10.36022479
"7622",7.18749339
"7623",9.69196063
"7624",14.1356866
"7625",12.72340857
"7626",10.69676715
"7627",9.481501407
"7628",7.564362997
"7629",9.729403681
"7630",9.837583922
"7631",6.366492626
"7632",11.12482564
"7633",10.58577238
"7634",8.610090872
"7635",7.035216451
"7636",11.83611829
"7637",6.701490513
"7638",8.769510397
"7639",13.08368431
"7640",9.387024679
"7641",6.52620045
"7642",8.055559708
"7643",11.91081173
"7644",10.0290267
"7645",8.278383885
"7646",6.195228507
"7647",11.12339481
"7648",4.865478193
"7649",6.190790902
"7650",8.352631102
"7651",10.48924856
"7652",13.99427924
"7653",11.58534743
"7654",7.272799117
"7655",8.362094907
"7656",11.09796981
"7657",9.468384522
"7658",9.815757341
"7659",11.96589755
"7660",11.89660855
"7661",7.336108491
"7662",9.663375049
"7663",11.46297284
"7664",7.215826407
"7665",12.84950801
"7666",8.385444656
"7667",7.646380638
"7668",7.279113862
"7669",9.656395466
"7670",6.81661896
"7671",14.45402069
"7672",9.689559547
"7673",9.26100239
"7674",12.58148784
"7675",9.376171643
"7676",10.54213045
"7677",7.571649962
"7678",5.70430624
"7679",7.745776831
"7680",11.00416358
"7681",8.036581569
"7682",8.204338402
"7683",9.07255034
"7684",7.803554942
"7685",14.22931455
"7686",7.019528966
"7687",7.579015799
"7688",9.828011982
"7689",9.764612408
"7690",9.270336441
"7691",12.16992836
"7692",9.547619801
"7693",9.524357406
"7694",10.532696
"7695",8.163244022
"7696",11.83990182
"7697",10.52442117
"7698",6.331898646
"7699",8.247364308
"7700",11.47932332
"7701",10.9854979
"7702",13.14465603
"7703",8.999344054
"7704",9.704798243
"7705",9.515385969
"7706",10.93710107
"7707",10.9902811
"7708",6.886099186
"7709",9.968241151
"7710",10.6214565
"7711",10.54045549
"7712",11.02313174
"7713",6.57743491
"7714",6.57059231
"7715",12.43171065
"7716",7.37248223
"7717",7.790635266
"7718",8.321503814
"7719",8.263877785
"7720",12.55591973
"7721",8.766852878
"7722",9.451389809
"7723",7.09028222
"7724",10.1359381
"7725",9.347638709
"7726",6.980865193
"7727",8.57968324
"7728",11.88581152
"7729",13.58480525
"7730",6.856571314
"7731",7.3823471
"7732",6.543604102
"7733",12.49357522
"7734",9.594289563
"7735",11.13929155
"7736",10.68471564
"7737",12.32510241
"7738",10.46313742
"7739",7.947859555
"7740",7.525404356
"7741",8.56747308
"7742",10.76434661
"7743",9.648060339
"7744",6.197400827
"7745",6.48502845
"7746",11.06237841
"7747",10.39787341
"7748",6.197617954
"7749",9.76026748
"7750",8.734332148
"7751",9.32401809
"7752",9.468600433
"7753",9.745623785
"7754",5.261000995
"7755",8.806289177
"7756",13.99469895
"7757",12.58069783
"7758",7.859478726
"7759",10.05457295
"7760",8.53709572
"7761",8.863077418
"7762",9.225997669
"7763",6.263221885
"7764",10.04725352
"7765",12.170228
"7766",12.13089232
"7767",12.3508051
"7768",9.574593522
"7769",8.515874441
"7770",7.494225697
"7771",7.633686614
"7772",9.518617537
"7773",10.11863234
"7774",6.385711372
"7775",8.602896828
"7776",10.21513621
"7777",10.61004173
"7778",10.82753935
"7779",9.238498658
"7780",9.690828728
"7781",9.586222634
"7782",9.574669625
"7783",10.53480193
"7784",8.902371141
"7785",12.28038116
"7786",8.979942073
"7787",13.98560587
"7788",9.536651792
"7789",7.337683624
"7790",9.152490348
"7791",9.182678367
"7792",9.988076118
"7793",10.05442777
"7794",12.67096674
"7795",10.2680509
"7796",11.02648685
"7797",4.629557998
"7798",9.779834286
"7799",7.859271272
"7800",11.3996698
"7801",11.18971003
"7802",4.021843654
"7803",6.866060199
"7804",8.545277312
"7805",11.36779727
"7806",8.930295837
"7807",10.03344863
"7808",10.9827656
"7809",11.96886625
"7810",7.049627943
"7811",6.634875458
"7812",8.947948069
"7813",11.83522569
"7814",7.581669586
"7815",13.85749614
"7816",12.02974883
"7817",10.20018702
"7818",10.74408663
"7819",11.06179174
"7820",9.126655731
"7821",12.69328203
"7822",6.989772431
"7823",10.64092841
"7824",9.217302248
"7825",12.00215009
"7826",10.19227258
"7827",10.54465239
"7828",6.164287584
"7829",10.06449384
"7830",8.56618372
"7831",8.316702653
"7832",9.79330422
"7833",10.47526907
"7834",8.596397442
"7835",10.73907093
"7836",8.763212419
"7837",7.699738797
"7838",10.97181584
"7839",8.193277356
"7840",7.29436426
"7841",7.366629725
"7842",12.64085994
"7843",8.46644129
"7844",10.22034084
"7845",10.80024906
"7846",6.940027271
"7847",9.728707244
"7848",6.097799454
"7849",6.402509302
"7850",8.267576787
"7851",12.8417232
"7852",9.122476072
"7853",7.638698705
"7854",9.5866391
"7855",4.850401366
"7856",9.394920366
"7857",11.06332023
"7858",7.857219225
"7859",11.93143497
"7860",7.841457402
"7861",8.125672561
"7862",7.998131145
"7863",7.798248321
"7864",6.263682517
"7865",9.08128462
"7866",9.724732228
"7867",7.242385895
"7868",11.1975333
"7869",10.2444516
"7870",9.44811139
"7871",9.869101413
"7872",13.00975057
"7873",7.166282855
"7874",4.536985006
"7875",8.814893381
"7876",8.619609616
"7877",10.16664646
"7878",8.734190681
"7879",10.08122458
"7880",12.95560543
"7881",10.1232062
"7882",10.81761406
"7883",8.827401502
"7884",9.309418804
"7885",11.09613317
"7886",4.128631378
"7887",10.24302684
"7888",9.935399242
"7889",6.789182261
"7890",6.7808481
"7891",12.01610704
"7892",11.57564553
"7893",7.7340225
"7894",11.03802353
"7895",5.846142998
"7896",9.326362485
"7897",11.18624962
"7898",11.11856453
"7899",9.609142531
"7900",10.35172252
"7901",12.01637045
"7902",7.701958769
"7903",8.903535493
"7904",6.012952987
"7905",11.44297994
"7906",9.188596451
"7907",10.04299813
"7908",11.26996439
"7909",7.168878876
"7910",12.36787744
"7911",8.795090198
"7912",7.737487871
"7913",7.984004911
"7914",10.15770953
"7915",9.47460339
"7916",7.967012537
"7917",7.168958988
"7918",7.818884605
"7919",7.164822618
"7920",11.85532942
"7921",10.45876793
"7922",13.5271649
"7923",11.88131037
"7924",9.827791039
"7925",8.211152602
"7926",8.407480336
"7927",12.11314522
"7928",11.92161983
"7929",11.66441646
"7930",11.75767636
"7931",8.877553242
"7932",10.47996795
"7933",8.788674351
"7934",9.543424536
"7935",9.676818403
"7936",6.185287821
"7937",6.355975107
"7938",12.41112386
"7939",9.733095769
"7940",10.05047982
"7941",8.13592639
"7942",8.4495588
"7943",10.90961186
"7944",9.608808845
"7945",7.685565133
"7946",11.82998503
"7947",7.09481688
"7948",10.58991011
"7949",11.00927646
"7950",9.128415361
"7951",8.964012637
"7952",8.823011842
"7953",10.7889936
"7954",11.42201919
"7955",8.298769876
"7956",11.68900387
"7957",7.938202793
"7958",12.8063514
"7959",6.115511483
"7960",11.39691924
"7961",6.303368219
"7962",6.813174713
"7963",10.65994687
"7964",11.88611295
"7965",8.476568181
"7966",9.96675465
"7967",7.643941039
"7968",11.28073983
"7969",7.053848864
"7970",11.27643928
"7971",11.42179224
"7972",9.077830238
"7973",11.00393147
"7974",5.197138003
"7975",9.100645103
"7976",8.917034484
"7977",6.66718659
"7978",8.289791606
"7979",10.11648313
"7980",6.436781913
"7981",10.00591204
"7982",12.1171125
"7983",11.39346413
"7984",8.529310999
"7985",9.606723803
"7986",9.199853274
"7987",9.17729462
"7988",11.7341256
"7989",7.817507142
"7990",11.36596174
"7991",9.571914692
"7992",11.50328972
"7993",9.958090742
"7994",8.979127779
"7995",8.214041337
"7996",11.67622039
"7997",10.43634926
"7998",10.90788522
"7999",11.65595753
"8000",8.561220893
"8001",8.088906518
"8002",13.40460812
"8003",8.078339027
"8004",8.064207458
"8005",12.94738977
"8006",12.52212864
"8007",11.20165936
"8008",9.731082858
"8009",8.620779881
"8010",6.01485715
"8011",10.20136975
"8012",7.435591537
"8013",10.38393025
"8014",8.249216305
"8015",7.761289211
"8016",10.6355284
"8017",10.68460751
"8018",10.13256271
"8019",10.21837606
"8020",5.309230058
"8021",10.87865037
"8022",10.76355728
"8023",10.76310926
"8024",9.275382636
"8025",11.49225376
"8026",10.02186514
"8027",10.72006724
"8028",11.11459033
"8029",10.86796033
"8030",6.278811307
"8031",8.226654789
"8032",10.32738845
"8033",7.220473224
"8034",10.68654654
"8035",8.307896691
"8036",7.803749298
"8037",9.889175727
"8038",10.96146344
"8039",9.379950762
"8040",9.841865043
"8041",8.865744263
"8042",6.023861122
"8043",4.916166752
"8044",9.819595917
"8045",7.424102047
"8046",11.16718129
"8047",13.76806212
"8048",9.699409294
"8049",10.71711402
"8050",3.218209278
"8051",5.831047378
"8052",8.127843447
"8053",7.252844336
"8054",10.07457112
"8055",7.849008037
"8056",9.475977494
"8057",7.457995451
"8058",7.926012343
"8059",10.80018506
"8060",9.074832611
"8061",11.25143609
"8062",8.745454568
"8063",7.697508087
"8064",8.155231926
"8065",9.869243909
"8066",6.731682581
"8067",12.90602216
"8068",8.133401226
"8069",12.40941411
"8070",9.521821315
"8071",6.65834931
"8072",8.703457723
"8073",7.163548157
"8074",8.242375847
"8075",6.999003988
"8076",11.43755282
"8077",9.119332859
"8078",11.82134089
"8079",7.029604834
"8080",8.552135413
"8081",12.14563566
"8082",10.15704168
"8083",10.69286308
"8084",8.286246021
"8085",9.991919653
"8086",9.770589897
"8087",14.03464948
"8088",10.34607584
"8089",9.935740484
"8090",9.574250882
"8091",11.39845697
"8092",9.034600128
"8093",10.63567937
"8094",7.004908254
"8095",6.932234911
"8096",7.841728199
"8097",9.362133696
"8098",10.39236551
"8099",9.496112219
"8100",5.714906571
"8101",10.16871091
"8102",12.71654511
"8103",11.95894139
"8104",7.495181361
"8105",8.581201125
"8106",11.87548383
"8107",11.56393445
"8108",10.47569623
"8109",6.286333711
"8110",11.02098987
"8111",10.08680366
"8112",10.08907508
"8113",11.46844177
"8114",14.04659989
"8115",8.442635891
"8116",8.453269564
"8117",9.984867715
"8118",11.25576896
"8119",9.354618635
"8120",10.20621888
"8121",12.01706865
"8122",10.84994336
"8123",9.622697763
"8124",11.96669907
"8125",5.638427637
"8126",11.91367012
"8127",5.778282644
"8128",8.918787502
"8129",7.723584555
"8130",13.08838219
"8131",7.815256637
"8132",8.979675491
"8133",6.18301719
"8134",8.292755909
"8135",6.892784055
"8136",10.50768225
"8137",9.872010293
"8138",9.554253821
"8139",9.167611222
"8140",9.500003082
"8141",10.22587245
"8142",10.98372796
"8143",7.587710146
"8144",11.41139759
"8145",13.09959212
"8146",15.27032125
"8147",10.34124645
"8148",9.813480364
"8149",13.75247738
"8150",10.4387774
"8151",7.724003711
"8152",11.56444915
"8153",10.50384413
"8154",8.396235059
"8155",7.703247079
"8156",14.27039499
"8157",6.779211742
"8158",8.72607406
"8159",10.10756103
"8160",7.416719103
"8161",8.430862664
"8162",10.65375119
"8163",9.697176259
"8164",11.5752558
"8165",8.256273734
"8166",9.4192199
"8167",9.229007167
"8168",5.288391079
"8169",8.988567985
"8170",8.438869113
"8171",11.22538453
"8172",7.274530714
"8173",12.71945194
"8174",14.94552523
"8175",10.68246866
"8176",7.733528215
"8177",7.196156677
"8178",8.531330599
"8179",11.46024528
"8180",12.0631955
"8181",9.975050111
"8182",8.411722567
"8183",10.99140753
"8184",9.236307819
"8185",8.934438442
"8186",7.464478682
"8187",12.18921838
"8188",8.702486441
"8189",9.526410336
"8190",12.16934755
"8191",14.85913885
"8192",6.156610133
"8193",11.31864579
"8194",7.937531855
"8195",13.22272984
"8196",11.44892975
"8197",9.547162188
"8198",9.896636606
"8199",9.386859078
"8200",7.811608519
"8201",11.09738191
"8202",7.976164035
"8203",4.505963076
"8204",6.811491505
"8205",10.20564517
"8206",9.56467208
"8207",10.73763548
"8208",8.355368954
"8209",8.877491675
"8210",12.38144915
"8211",10.77246945
"8212",9.96897696
"8213",6.494123411
"8214",5.976716335
"8215",9.112267064
"8216",8.093759258
"8217",11.13644588
"8218",12.28256657
"8219",12.99194996
"8220",13.00216419
"8221",10.21053639
"8222",8.146276179
"8223",9.834073138
"8224",10.99378946
"8225",9.579924313
"8226",4.86090561
"8227",8.808858848
"8228",8.654642943
"8229",9.975662213
"8230",12.52806458
"8231",6.127664357
"8232",8.464804381
"8233",10.38391314
"8234",12.74627159
"8235",9.878648638
"8236",10.50667707
"8237",9.405567814
"8238",8.685715132
"8239",8.359980663
"8240",7.207551688
"8241",9.544927558
"8242",7.075505559
"8243",6.229941573
"8244",10.06156452
"8245",7.815564242
"8246",8.363906158
"8247",9.954672604
"8248",6.257878494
"8249",9.859113747
"8250",9.319796494
"8251",8.840931588
"8252",9.789578105
"8253",6.005362422
"8254",11.37110655
"8255",11.6911494
"8256",3.949159433
"8257",9.553701966
"8258",11.92199593
"8259",8.205797479
"8260",9.397516719
"8261",8.720447773
"8262",6.470975944
"8263",11.38543314
"8264",7.80013989
"8265",7.871098604
"8266",11.26536681
"8267",12.28451096
"8268",7.335324474
"8269",9.064418328
"8270",5.678198332
"8271",13.47815434
"8272",9.183036697
"8273",6.555536525
"8274",9.547605851
"8275",11.43629618
"8276",13.52440111
"8277",8.207610526
"8278",6.352913479
"8279",8.763950144
"8280",12.88766175
"8281",10.62357355
"8282",9.76415673
"8283",10.12965925
"8284",10.64530873
"8285",10.93030689
"8286",5.225010182
"8287",11.43346817
"8288",9.954575683
"8289",7.385730536
"8290",7.263535386
"8291",9.182428357
"8292",8.409826896
"8293",8.771980631
"8294",11.80463002
"8295",9.230333146
"8296",8.906769776
"8297",9.511644728
"8298",11.46535711
"8299",8.849687884
"8300",8.038044175
"8301",13.03283393
"8302",8.674425919
"8303",9.614519239
"8304",8.65662869
"8305",9.678161918
"8306",9.492350291
"8307",13.38761961
"8308",9.336234913
"8309",7.361237228
"8310",8.75085173
"8311",11.22053441
"8312",10.19178426
"8313",10.30825944
"8314",9.810826396
"8315",9.187569575
"8316",9.158262723
"8317",8.11365863
"8318",8.565730618
"8319",6.315399019
"8320",8.256699767
"8321",12.34489042
"8322",9.332540552
"8323",7.707641191
"8324",10.68714226
"8325",8.491258927
"8326",13.24123227
"8327",9.651839375
"8328",9.068380657
"8329",6.811135332
"8330",7.940489189
"8331",8.611127649
"8332",8.816345412
"8333",7.813271257
"8334",11.14690847
"8335",9.413590801
"8336",7.090910613
"8337",10.68235157
"8338",10.34910105
"8339",7.944769812
"8340",8.730220347
"8341",10.83779492
"8342",8.74275384
"8343",8.243150391
"8344",10.52257375
"8345",9.374732991
"8346",11.35715069
"8347",11.74490654
"8348",9.100501667
"8349",8.922543062
"8350",6.949129158
"8351",11.75591231
"8352",13.13935236
"8353",8.165737045
"8354",8.098774726
"8355",10.75278089
"8356",11.05196945
"8357",7.038093208
"8358",9.955829609
"8359",7.361395626
"8360",8.462816483
"8361",9.481885492
"8362",13.13447008
"8363",9.905482794
"8364",8.259873993
"8365",9.647494234
"8366",8.397854371
"8367",10.93475535
"8368",12.22881823
"8369",8.76284395
"8370",9.901769584
"8371",6.67230134
"8372",7.020735333
"8373",6.349373841
"8374",7.167155019
"8375",7.104736357
"8376",6.227015286
"8377",11.63922129
"8378",8.558342554
"8379",8.17722105
"8380",10.34679134
"8381",5.771875104
"8382",10.82506899
"8383",9.5772289
"8384",6.769742949
"8385",9.967984516
"8386",10.63212331
"8387",7.194050431
"8388",9.866907313
"8389",8.035382798
"8390",11.43680598
"8391",11.71656358
"8392",8.994254915
"8393",11.18638867
"8394",8.440473937
"8395",9.42327488
"8396",7.648455421
"8397",7.910053767
"8398",9.997253077
"8399",10.74391344
"8400",8.256639743
"8401",8.834741118
"8402",9.042201036
"8403",13.58580538
"8404",8.847247604
"8405",4.48090042
"8406",12.2021055
"8407",12.45448364
"8408",10.13631656
"8409",8.445608832
"8410",9.703166817
"8411",9.444033952
"8412",6.213168876
"8413",11.01015746
"8414",5.890518481
"8415",10.48335114
"8416",10.82371692
"8417",5.893425977
"8418",8.848411913
"8419",7.772154303
"8420",11.04057178
"8421",13.20395131
"8422",12.42573636
"8423",8.734194639
"8424",10.33214488
"8425",8.307796107
"8426",12.14139408
"8427",12.08400021
"8428",7.952984946
"8429",6.7242708
"8430",7.509270821
"8431",7.476433349
"8432",7.598594442
"8433",7.969491254
"8434",10.23633936
"8435",8.007222593
"8436",9.790475653
"8437",9.608588095
"8438",9.986225449
"8439",11.05640745
"8440",9.723958344
"8441",12.29471481
"8442",7.596926269
"8443",9.246610182
"8444",8.118313528
"8445",6.988184177
"8446",9.695854765
"8447",8.480826414
"8448",10.71112634
"8449",5.442327962
"8450",10.75893286
"8451",12.34926937
"8452",6.032891118
"8453",5.627052291
"8454",9.843957702
"8455",10.09883897
"8456",9.665190813
"8457",5.979650644
"8458",9.827250601
"8459",10.76773532
"8460",10.04261232
"8461",8.997305936
"8462",10.94549268
"8463",13.53539345
"8464",8.350108906
"8465",11.73621425
"8466",10.6500036
"8467",8.796502976
"8468",9.464947974
"8469",11.02500764
"8470",8.608096644
"8471",11.35494931
"8472",8.03963437
"8473",12.36227277
"8474",8.020354094
"8475",10.2365068
"8476",14.21290346
"8477",8.389389842
"8478",12.33725326
"8479",9.229616603
"8480",10.52472865
"8481",10.35422979
"8482",7.959284143
"8483",5.791379775
"8484",4.622280031
"8485",7.8103224
"8486",11.50301417
"8487",8.006526582
"8488",7.768379641
"8489",9.306358361
"8490",9.517167331
"8491",8.234157294
"8492",12.5315976
"8493",9.331619718
"8494",11.35194579
"8495",12.90877293
"8496",8.235121799
"8497",8.173472612
"8498",9.728791899
"8499",8.562431881
"8500",11.23237801
"8501",6.807522105
"8502",11.6064861
"8503",10.76143699
"8504",10.03480957
"8505",15.39743625
"8506",11.42264459
"8507",7.845959498
"8508",9.615546222
"8509",7.426832148
"8510",6.537670627
"8511",10.7187754
"8512",9.516768811
"8513",11.33567798
"8514",6.020983252
"8515",11.50935565
"8516",10.05063469
"8517",8.587568509
"8518",6.177669286
"8519",9.496125288
"8520",8.091218123
"8521",7.192011424
"8522",10.15697776
"8523",8.241387838
"8524",9.297322967
"8525",10.54053484
"8526",11.15207472
"8527",9.66970341
"8528",11.55094201
"8529",10.17775697
"8530",12.98877533
"8531",9.625885835
"8532",8.347843419
"8533",7.62672989
"8534",8.376064617
"8535",8.019165894
"8536",9.284325506
"8537",8.700255629
"8538",9.428821077
"8539",10.81760628
"8540",7.032765676
"8541",14.6372001
"8542",7.968913827
"8543",7.426727062
"8544",9.11639991
"8545",9.454986365
"8546",9.746713634
"8547",11.5315031
"8548",3.77824979
"8549",11.38234356
"8550",6.886542882
"8551",11.36659459
"8552",9.410455637
"8553",8.567534449
"8554",12.22163789
"8555",12.49282652
"8556",7.079018339
"8557",9.33877476
"8558",13.14092464
"8559",10.44682413
"8560",10.65610467
"8561",9.773883706
"8562",10.59924641
"8563",9.376445714
"8564",11.63511541
"8565",8.475187072
"8566",10.80514113
"8567",7.169294818
"8568",7.946223375
"8569",12.06739409
"8570",12.7617121
"8571",9.395785731
"8572",9.900054266
"8573",10.35753607
"8574",12.53567203
"8575",9.959686633
"8576",7.6316812
"8577",9.788398815
"8578",10.33472398
"8579",13.83297431
"8580",9.817215927
"8581",11.73228972
"8582",12.21442666
"8583",7.405957203
"8584",9.598837886
"8585",7.570862637
"8586",10.36963707
"8587",10.77816605
"8588",10.4986581
"8589",8.863648504
"8590",9.441763468
"8591",10.47079854
"8592",8.179505159
"8593",13.65876329
"8594",13.07383921
"8595",8.640271711
"8596",7.969599469
"8597",11.15052902
"8598",7.531131495
"8599",7.015381547
"8600",11.70614379
"8601",8.982265302
"8602",5.556865811
"8603",11.03102049
"8604",11.62398117
"8605",11.34156818
"8606",9.423557663
"8607",6.908095918
"8608",7.156647587
"8609",11.25022459
"8610",12.42192566
"8611",6.471730919
"8612",8.044748738
"8613",7.171402794
"8614",12.46615516
"8615",10.0313504
"8616",5.645539114
"8617",8.355044323
"8618",9.504708622
"8619",10.3311811
"8620",6.812440379
"8621",12.11056514
"8622",13.12798054
"8623",9.972391432
"8624",8.409794665
"8625",10.08253172
"8626",12.6753226
"8627",7.700850423
"8628",7.702721847
"8629",9.220673402
"8630",10.7682971
"8631",9.097332839
"8632",9.090505916
"8633",13.1710868
"8634",8.351234317
"8635",9.3126227
"8636",12.62450459
"8637",10.9132667
"8638",6.354124369
"8639",12.17007826
"8640",8.950501824
"8641",10.19495862
"8642",9.204529369
"8643",13.33579902
"8644",11.44349929
"8645",8.301909214
"8646",6.716164386
"8647",5.853268599
"8648",8.550631012
"8649",10.28364178
"8650",11.79078332
"8651",8.936877304
"8652",12.70794001
"8653",12.45053919
"8654",8.647880572
"8655",10.8101933
"8656",8.549423856
"8657",11.88555612
"8658",7.610039643
"8659",11.55668201
"8660",12.8993648
"8661",10.85315006
"8662",7.422007219
"8663",8.93044272
"8664",9.809847927
"8665",5.05292388
"8666",7.64390276
"8667",11.95272192
"8668",8.444855678
"8669",7.49542574
"8670",8.964207173
"8671",9.927197272
"8672",6.747940532
"8673",8.51866146
"8674",7.115463649
"8675",9.997409366
"8676",9.293407917
"8677",14.57201892
"8678",11.41819086
"8679",10.51359835
"8680",8.677498713
"8681",10.52192127
"8682",11.06639794
"8683",8.107458123
"8684",8.657812104
"8685",6.724234979
"8686",5.183106968
"8687",7.928997212
"8688",10.7746601
"8689",7.223683098
"8690",8.056789974
"8691",8.218836295
"8692",5.388592673
"8693",11.38759151
"8694",6.312095535
"8695",11.61573119
"8696",9.970422555
"8697",6.762729077
"8698",12.61741742
"8699",6.904714957
"8700",12.2978257
"8701",9.294059067
"8702",9.127504326
"8703",9.091946846
"8704",8.930796887
"8705",9.960332201
"8706",13.04797841
"8707",8.474537362
"8708",6.95886112
"8709",9.722248232
"8710",11.95708869
"8711",7.698874236
"8712",10.9314319
"8713",9.8106561
"8714",8.397854919
"8715",10.59182923
"8716",11.17328973
"8717",9.375243871
"8718",10.52646774
"8719",4.431327225
"8720",8.01222298
"8721",9.378365858
"8722",9.860646091
"8723",10.7424392
"8724",11.42691499
"8725",8.924946795
"8726",10.4879646
"8727",8.103080676
"8728",8.444383273
"8729",4.867964082
"8730",9.328675334
"8731",9.373662318
"8732",7.93999303
"8733",9.826411852
"8734",12.31948603
"8735",7.82386447
"8736",5.520618549
"8737",7.950856746
"8738",11.30864343
"8739",6.874860745
"8740",8.668020073
"8741",8.570238544
"8742",8.778408546
"8743",11.62001617
"8744",11.72013283
"8745",8.808380345
"8746",8.722788168
"8747",10.07182281
"8748",10.04218278
"8749",12.64002161
"8750",6.744056933
"8751",9.410873726
"8752",8.209491919
"8753",10.04442584
"8754",11.82390573
"8755",3.838678669
"8756",10.77994359
"8757",10.06788291
"8758",9.982800029
"8759",7.50015199
"8760",6.285519781
"8761",8.584386631
"8762",10.42581569
"8763",12.07913974
"8764",11.45524971
"8765",9.552930449
"8766",3.512648215
"8767",9.649288341
"8768",12.69701272
"8769",10.05687795
"8770",8.733304862
"8771",6.338075658
"8772",10.17730127
"8773",8.112549761
"8774",9.428740439
"8775",7.823426958
"8776",6.485652572
"8777",10.35403144
"8778",8.001638377
"8779",10.56235497
"8780",9.288106987
"8781",7.52884523
"8782",12.87880051
"8783",6.68122332
"8784",10.17333523
"8785",8.787996145
"8786",11.22213477
"8787",8.853743701
"8788",9.571198355
"8789",10.09381345
"8790",8.244810829
"8791",9.787701911
"8792",11.64512933
"8793",8.539687228
"8794",8.961272954
"8795",9.20097016
"8796",9.729457754
"8797",10.21317792
"8798",9.876751842
"8799",7.9032282
"8800",6.776121275
"8801",9.088052474
"8802",12.3946826
"8803",8.598290885
"8804",10.25039478
"8805",6.241640868
"8806",8.790408808
"8807",11.55004698
"8808",7.523610103
"8809",10.82366376
"8810",7.554330108
"8811",13.08408065
"8812",5.129806577
"8813",9.963345328
"8814",11.19942883
"8815",7.129569352
"8816",10.58099987
"8817",7.981461063
"8818",9.91996687
"8819",8.077906963
"8820",9.971442799
"8821",13.74956165
"8822",10.02771739
"8823",9.346468295
"8824",9.223433218
"8825",11.1349539
"8826",9.975237434
"8827",9.120841952
"8828",12.31542757
"8829",6.979319743
"8830",10.32354067
"8831",9.006479253
"8832",9.340896364
"8833",9.580628435
"8834",10.05995181
"8835",10.14496265
"8836",8.928823089
"8837",7.360382779
"8838",9.785230535
"8839",9.905164266
"8840",10.4509188
"8841",13.03213415
"8842",10.71956252
"8843",6.228550735
"8844",9.590212272
"8845",8.471907851
"8846",9.420479649
"8847",9.052995009
"8848",11.0387784
"8849",8.065619219
"8850",11.95638005
"8851",10.40003593
"8852",12.13193604
"8853",11.10653448
"8854",12.87545116
"8855",8.413968677
"8856",9.194293489
"8857",9.85596503
"8858",12.99506836
"8859",9.938701343
"8860",12.4412405
"8861",10.35617113
"8862",11.37767933
"8863",9.843770006
"8864",9.073899903
"8865",10.74791033
"8866",9.450482323
"8867",9.208019021
"8868",8.646579862
"8869",11.84776671
"8870",7.891067997
"8871",13.42629663
"8872",10.35399631
"8873",8.849925425
"8874",9.002934048
"8875",7.517090655
"8876",12.01766565
"8877",13.36764848
"8878",9.234622478
"8879",14.20915333
"8880",11.11625327
"8881",8.220689655
"8882",9.511373997
"8883",6.172473839
"8884",10.71072566
"8885",7.125771472
"8886",11.93399587
"8887",8.853909246
"8888",10.88575937
"8889",6.651824935
"8890",10.8604511
"8891",8.539257154
"8892",8.151104073
"8893",10.07452517
"8894",8.602504171
"8895",12.46498613
"8896",8.771340162
"8897",12.20367621
"8898",8.14535855
"8899",8.873848818
"8900",7.058015953
"8901",8.598277789
"8902",7.965778406
"8903",10.10176114
